shapeName,shapeISO,shapeID,shapeGroup,shapeType,CNTRY_NAME,ADMIN_NAME,CNTRY_CODE,IPUM2015,MUNI2015,PARENT
General Enrique Estrada,None,MEX-ADM2-1590546715-B2292,MEX,ADM2,Mexico,General Enrique Estrada,484,032013,32013,032
Ojocaliente,None,MEX-ADM2-1590546715-B2293,MEX,ADM2,Mexico,Ojocaliente,484,032036,32036,032
Luis Moya,None,MEX-ADM2-1590546715-B2294,MEX,ADM2,Mexico,Luis Moya,484,032025,32025,032
Apozol,None,MEX-ADM2-1590546715-B2295,MEX,ADM2,Mexico,Apozol,484,032001,32001,032
Ca�itas de Felipe Pescador,None,MEX-ADM2-1590546715-B2296,MEX,ADM2,Mexico,Cañitas de Felipe Pescador,484,032006,32006,032
Atolinga,None,MEX-ADM2-1590546715-B2297,MEX,ADM2,Mexico,Atolinga,484,032003,32003,032
Morelos,None,MEX-ADM2-1590546715-B2298,MEX,ADM2,Mexico,Morelos,484,032032,32032,032
El Salvador,None,MEX-ADM2-1590546715-B2299,MEX,ADM2,Mexico,El Salvador,484,032041,32041,032
Calera,None,MEX-ADM2-1590546715-B2300,MEX,ADM2,Mexico,Calera,484,032005,32005,032
Loreto,None,MEX-ADM2-1590546715-B2301,MEX,ADM2,Mexico,Loreto,484,032024,32024,032
Villa Garc�a,None,MEX-ADM2-1590546715-B2302,MEX,ADM2,Mexico,Villa García,484,032052,32052,032
Vetagrande,None,MEX-ADM2-1590546715-B2303,MEX,ADM2,Mexico,Vetagrande,484,032050,32050,032
